id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
5297a2e3-82c0-42e6-b48b-88cb389a4065,Srta. Ana Laura Siqueira,1987-01-27,360.793.640-31,99350-880,Rocha,MS,Brasil,F,(051) 6908-3215,36079364031@exemplo.com.br,2024-07-03
94db6483-875f-40da-8da0-b671a88eeebb,Allana Dias,1944-04-04,831.405.716-59,06320-379,Rodrigues,SC,Brasil,F,21 8598-8605,83140571659@exemplo.com.br,2024-05-04
1958a84f-1c0e-4a15-a6b3-0d3574786a74,Maria Eduarda Nunes,1960-04-06,926.841.377-65,99813025,Fonseca,GO,Brasil,M,(084) 3758-5250,92684137765@exemplo.com.br,2024-07-28
a32f0dc2-007d-41b4-90ae-d26839f11322,Ravy Nogueira,1986-12-09,690.379.830-12,01450-823,Novaes,AP,Brasil,F,(031) 1431 3083,69037983012@exemplo.com.br,2025-03-21
361aba91-0288-4ab3-bc30-39efc2df9491,Davi Martins,1973-06-16,899.283.718-82,02307412,Camargo de Ribeiro,RS,Brasil,F,+55 (071) 5656 2424,89928371882@exemplo.com.br,2023-11-16
34659f7f-6508-4ef3-9cdc-5d712838034f,Maria Isis Santos,1985-08-17,246.976.736-27,18634112,da Cruz,AP,Brasil,M,0800 946 2710,24697673627@exemplo.com.br,2024-05-22
5516a39f-b64a-431f-833f-fd866c21898c,João Felipe Gomes,1979-02-04,610.750.474-97,76096008,Gomes da Mata,PE,Brasil,M,11 0218-0790,61075047497@exemplo.com.br,2025-05-31
01396c5e-2544-402a-bdde-4490a04a5c7c,Sr. Bernardo Vieira,1955-12-17,865.261.122-41,02327184,Nogueira,SP,Brasil,F,+55 51 3406 3909,86526112241@exemplo.com.br,2025-05-16
f7185999-0ea9-495b-9e1c-0559f502c016,Benjamim Barbosa,1935-08-18,339.518.556-72,38479334,Sá,TO,Brasil,F,11 2445 7152,33951855672@exemplo.com.br,2024-10-06
627e15c5-dc04-48ea-b9b8-e8a8b184037f,Sra. Stephany Viana,1999-12-23,447.390.133-32,60498-912,Costela Alegre,PA,Brasil,M,+55 71 0184 8480,44739013332@exemplo.com.br,2024-05-24
645f8203-770b-459e-bbaf-4dc6b633d426,Aurora Pacheco,1949-05-19,216.098.602-14,58561375,Moura,AC,Brasil,M,+55 41 2792 7656,21609860214@exemplo.com.br,2025-07-30
301f48d9-cca5-4bff-8fe1-0aaa1abaf14c,Mathias Borges,1967-07-26,576.066.376-18,81527-592,Casa Grande do Campo,RS,Brasil,F,+55 51 2798 5451,57606637618@exemplo.com.br,2024-12-07
341618da-2a44-49ad-bcb1-299a74106a4c,Liz Freitas,1979-07-31,965.517.206-00,55456649,Alves,SP,Brasil,F,71 9885-7168,96551720600@exemplo.com.br,2025-08-31
51e72305-d576-4f1c-abf6-c9fd3f8a8452,Kaique Mendes,1936-08-12,130.709.424-64,55093566,das Neves Paulista,RS,Brasil,F,(084) 9434-7748,13070942464@exemplo.com.br,2025-10-07
cfb2828a-6b0b-4f8a-8ea1-1ccaae0dde67,Vitória Borges,1995-10-18,204.776.028-62,82909199,Fonseca,AP,Brasil,M,+55 31 2126 7879,20477602862@exemplo.com.br,2024-10-08
2f3bd200-c3ac-4bb6-b20b-461e083b4599,Théo Duarte,1958-08-30,104.841.064-60,60080-716,Marques de Macedo,PR,Brasil,F,81 9626-4954,10484106460@exemplo.com.br,2024-11-26
50101ed7-3e04-4959-9507-91e0e7fbccec,Ester Nogueira,1981-02-20,057.869.396-65,37548-565,Camargo,PB,Brasil,M,+55 21 3405 6074,05786939665@exemplo.com.br,2024-12-05
b5ca15ce-8221-4d83-ab03-d4d41ccc9021,João Felipe Aragão,1988-12-05,849.927.258-56,58382-211,Guerra,ES,Brasil,F,(021) 7340-0262,84992725856@exemplo.com.br,2025-07-12
ded0b330-b4bf-44cf-925b-8490f069543f,Júlia Câmara,1957-03-22,003.474.226-35,77198-988,Camargo,MT,Brasil,M,(031) 7593 2764,00347422635@exemplo.com.br,2024-05-23
0d8aec5c-71c5-40ef-8da7-1d4faa604c5f,Julia Vasconcelos,2005-09-23,369.378.207-36,84890-623,Marques,RR,Brasil,F,0300-293-2415,36937820736@exemplo.com.br,2024-08-17
9c1b8cee-2a21-414a-9f18-f464e1f028c3,Sra. Ana Cavalcanti,2004-01-02,224.848.292-47,05099094,Gomes,PA,Brasil,F,(031) 9180-0594,22484829247@exemplo.com.br,2024-05-19
03cf8305-36de-4373-82b1-3ea3316f384e,Luiza Rocha,2007-08-09,447.475.476-56,54608-443,da Cunha,PB,Brasil,F,+55 81 0895 7990,44747547656@exemplo.com.br,2024-05-09
32139265-56bc-4ffa-9f48-2612edb86cf8,Sofia Lima,1979-05-25,108.417.962-05,99861-964,Rocha do Oeste,TO,Brasil,F,(041) 3659 6560,10841796205@exemplo.com.br,2023-11-15
a58491b2-d303-45b5-ba1a-0a1e3169ff7d,Srta. Sophia Porto,1944-01-08,462.016.084-51,40510583,Santos,RR,Brasil,F,+55 51 3311 6232,46201608451@exemplo.com.br,2024-05-23
b8ab7726-a4ea-4707-827f-587b61cf4d55,Kevin Duarte,1939-02-28,132.885.326-42,38749466,Brito da Mata,RS,Brasil,M,+55 84 4886 9666,13288532642@exemplo.com.br,2024-11-13
1637398b-bfa9-4f56-aa24-04a75a7774c4,Juan Andrade,1972-06-24,067.820.610-82,43798-545,Nascimento Alegre,PA,Brasil,F,71 1331 4997,06782061082@exemplo.com.br,2024-03-07
6528d77a-3ada-4562-af50-b52c9bb197c1,Ana Cecília Nunes,1966-09-19,047.495.158-75,17711007,da Cruz Verde,RR,Brasil,M,0500-241-3401,04749515875@exemplo.com.br,2024-04-15
a9983d6b-5467-4aa4-b575-8d29d4f6f1c9,Apollo Dias,2002-10-29,745.262.576-66,92949638,Sampaio das Pedras,GO,Brasil,M,+55 (081) 9146 9429,74526257666@exemplo.com.br,2024-02-15
bc93d11a-dc32-440b-809f-94700269101e,Bruno Lopes,1963-10-18,810.817.913-70,88997-000,Gomes,PB,Brasil,F,(081) 6931 4133,81081791370@exemplo.com.br,2023-11-19
0f875215-5696-48ee-9921-36e73fdae3ca,Dr. Dom Fonseca,1990-06-16,589.923.774-39,50358-425,Rios,RS,Brasil,F,(071) 7440 5556,58992377439@exemplo.com.br,2025-03-27
9284e6d7-0056-4de7-ae0b-6e63b2e9418f,Sr. Diego Machado,1986-04-30,510.317.013-34,71837-433,Lopes,RO,Brasil,M,(061) 6167 3654,51031701334@exemplo.com.br,2025-07-25
ea6a000a-b76f-435f-92a6-2f4d7275f699,Anthony Fonseca,1970-01-30,740.809.531-40,52467748,Abreu dos Dourados,SE,Brasil,M,+55 (021) 4828-2767,74080953140@exemplo.com.br,2024-01-23
9b185df9-8cb6-49c0-851a-75b6b4115b49,Maria Clara Castro,1951-05-20,476.487.702-75,44289540,Almeida,AC,Brasil,F,61 4905-2842,47648770275@exemplo.com.br,2025-01-01
ce9a48aa-04ca-4d82-8c33-c54d6b073f68,Evelyn Oliveira,1995-09-27,165.186.343-12,65676-038,Vargas de Ferreira,ES,Brasil,F,(011) 3697 2684,16518634312@exemplo.com.br,2024-03-23
2be5c1d4-0b59-4365-819b-e4385ed3761a,Arthur Miguel Mendonça,1959-05-19,013.249.099-52,47986995,Leão Alegre,SE,Brasil,F,+55 61 9940-4353,01324909952@exemplo.com.br,2024-02-14
e0704e3c-ba37-4ab0-843e-defa4a6f2841,Manuela Barros,1945-06-21,785.291.636-31,24243622,da Paz,MA,Brasil,M,0500 162 5673,78529163631@exemplo.com.br,2025-01-30
2dd55614-d263-4aee-9ac4-5b33f66ed9a7,Manuella Almeida,1979-07-11,630.988.785-62,25851-735,Novais de Caldeira,MA,Brasil,F,+55 (051) 9460 4630,63098878562@exemplo.com.br,2024-05-21
79d41227-dd8d-4b04-b0f1-322f045d91ef,Valentina Fernandes,1937-04-08,309.445.501-21,24265-541,das Neves das Pedras,MG,Brasil,F,+55 (051) 3805 4404,30944550121@exemplo.com.br,2024-07-08
9468c5d8-9b8d-4b7b-864b-ef8958ee0444,Isis Jesus,1960-05-16,125.777.372-54,39610-434,Abreu,RJ,Brasil,F,(081) 3937-5003,12577737254@exemplo.com.br,2024-07-28
50c9ee80-5719-4f46-84e4-44f2e17a386b,Breno Sousa,1935-08-15,066.176.421-42,85708-340,Albuquerque das Pedras,GO,Brasil,F,81 0656 8318,06617642142@exemplo.com.br,2025-02-23
586922af-c57d-4cfc-92fd-a48b554f3cbd,Dr. João Guilherme Jesus,1954-10-06,646.090.203-37,75703552,Silva,RS,Brasil,M,31 8391-4368,64609020337@exemplo.com.br,2025-06-20
40898e96-5319-4404-be54-659597afb79d,Srta. Amanda Sá,1953-05-15,928.879.138-29,09857742,Rezende do Oeste,AC,Brasil,F,(011) 4575 3604,92887913829@exemplo.com.br,2025-11-04
0ae1a8d0-986b-44ce-89f2-c4c76bc3672f,Stephany Nascimento,1980-06-19,082.833.296-97,68272686,Caldeira do Galho,PA,Brasil,M,(084) 6337-6408,08283329697@exemplo.com.br,2024-02-03
4666c742-90fa-4bb7-b0b6-2a4f46962d4c,Aylla Vasconcelos,1937-06-08,871.975.273-63,90895-598,Fogaça de Sampaio,PA,Brasil,F,(071) 1556-7692,87197527363@exemplo.com.br,2024-02-25
5f890512-72ee-4a6a-8d10-5fa76fa3f39d,Eloah da Cunha,1998-08-05,484.425.210-87,90365-148,Silva,RN,Brasil,F,(081) 2724-1256,48442521087@exemplo.com.br,2024-08-31
fff8e979-88f8-4238-90c9-875fe904827c,Giovanna Martins,1968-04-14,393.006.556-44,19675074,Martins do Campo,MT,Brasil,F,+55 (061) 0148 0370,39300655644@exemplo.com.br,2023-11-29
9194f4e3-f78b-42ee-bd4e-9d1b6a814274,Alexandre da Rocha,1998-04-29,785.379.006-77,97154-696,Porto da Serra,RS,Brasil,M,(071) 3951-8079,78537900677@exemplo.com.br,2025-07-18
9bec0c71-f4ca-400a-aede-3077f67b857d,Miguel Rezende,1999-07-05,906.491.502-75,80209-459,Campos,RR,Brasil,F,+55 81 3028-2295,90649150275@exemplo.com.br,2025-06-16
59756ed0-8610-4be3-b33d-a13ab7b7fd4d,Lunna Caldeira,1964-10-30,823.877.671-32,32796034,Pimenta de Pastor,AC,Brasil,M,0500 397 4805,82387767132@exemplo.com.br,2024-04-05
4d9643b8-ed7a-44f7-99d8-662832cdc977,Théo Ferreira,1950-07-13,385.660.241-27,20987-499,Freitas Paulista,PB,Brasil,M,(071) 6761-9823,38566024127@exemplo.com.br,2025-03-14
6482af9c-ca37-41e2-9318-262bdcd3b5cb,Cecilia Fonseca,1989-02-16,492.561.839-37,99228510,Garcia Alegre,CE,Brasil,F,+55 (021) 7720 4775,49256183937@exemplo.com.br,2024-11-15
b49008c2-dfeb-40ec-b5a0-e2b3941bfe0c,Laís Vieira,1949-04-15,617.821.935-17,97538-136,Silva do Oeste,SC,Brasil,F,+55 11 6187 9684,61782193517@exemplo.com.br,2024-08-25
d31e5134-0b7c-441c-93f4-5d4223eea8e8,Vicente da Conceição,1982-09-22,298.127.409-60,11769121,Silva da Praia,RR,Brasil,M,+55 21 2679 0519,29812740960@exemplo.com.br,2025-03-02
15ddc88e-aaef-45a8-b23e-6e7c3d84815c,Murilo Macedo,1949-02-18,660.817.573-02,71407338,Albuquerque,PR,Brasil,M,71 7792 2253,66081757302@exemplo.com.br,2025-05-04
4d9698f7-be8d-4a69-84d0-e93381893413,Josué Vasconcelos,1995-10-10,625.669.997-46,35145784,da Paz,ES,Brasil,F,+55 31 4161 0421,62566999746@exemplo.com.br,2024-03-11
e3a7dcad-927b-4684-a33b-85d5b6edf203,Maria Fernanda da Paz,1939-02-16,613.942.205-33,97396186,Vasconcelos Alegre,RR,Brasil,F,(061) 6674-8124,61394220533@exemplo.com.br,2023-12-03
a431fb7b-b2b0-4fa4-9eab-231b3cc26549,Ana Liz Viana,1956-01-09,790.288.468-09,52766880,Garcia Paulista,ES,Brasil,F,(081) 8406 6243,79028846809@exemplo.com.br,2024-02-16
b6a89b67-0450-45ed-b30d-ccd9af1e3f50,Enzo da Rosa,1952-12-23,379.829.514-98,98229733,Souza de Monteiro,RN,Brasil,F,(041) 8694-5146,37982951498@exemplo.com.br,2024-07-15
de1e120b-75e6-4615-b6b9-f5c60d8a787f,Noah Costa,1993-12-22,315.027.420-46,23657088,Monteiro Verde,RJ,Brasil,M,81 7919-1290,31502742046@exemplo.com.br,2024-10-01
76cc9bc3-1d11-4a46-8325-a82064f5bd75,Maria Liz Machado,1957-04-29,289.016.792-91,08739-750,Pinto de Vargas,RR,Brasil,F,+55 (041) 0323 1635,28901679291@exemplo.com.br,2023-11-12
32257abc-b3f4-48ce-9c22-3aa6b4e89f03,Luiz Gustavo Viana,1992-06-02,824.845.277-04,63542690,Rezende da Prata,PI,Brasil,F,(031) 1841 8391,82484527704@exemplo.com.br,2024-03-29
3a0ffcb1-1ba0-4391-8a1a-53d1ff5515bc,Pedro Lucas Lima,1950-12-07,416.611.069-43,78511-460,Novaes,GO,Brasil,M,61 3770 6980,41661106943@exemplo.com.br,2024-05-08
77585a80-bfa6-49c8-b658-cc14aaef0bc4,Dr. Felipe da Luz,1937-01-16,567.859.273-52,17650-509,Mendes,SC,Brasil,F,81 5572-0158,56785927352@exemplo.com.br,2023-12-25
2d109b7b-d327-4e91-9d68-83e6a874f120,Valentina Pires,1996-02-20,017.216.293-13,64796-446,Silveira,PA,Brasil,M,61 2283 9602,01721629313@exemplo.com.br,2025-02-01
ada229de-234f-435a-a51e-47bed08397e2,Luana Abreu,1991-01-07,580.932.878-78,63635950,Câmara,PE,Brasil,M,(051) 0538-2252,58093287878@exemplo.com.br,2024-09-10
329d4aa9-7874-4ea5-92a4-19a1eab19cd9,Cauê da Rocha,1987-02-14,573.325.944-18,45506310,Alves dos Dourados,MG,Brasil,F,(061) 2044 6338,57332594418@exemplo.com.br,2025-07-30
e6163b7d-4efd-41fb-84e4-6ecd91f89d0e,Luiza Azevedo,1954-10-11,603.830.402-16,05086-224,Mendes do Galho,PA,Brasil,M,61 9639-0269,60383040216@exemplo.com.br,2024-02-22
023ddc12-f198-4f4f-b518-f474724c3ada,Felipe Brito,1965-01-23,522.759.715-45,89135-911,Barbosa do Galho,TO,Brasil,F,+55 61 8840-3679,52275971545@exemplo.com.br,2024-02-11
22c6f764-6598-46df-b080-fe8686af3d6e,Olívia Macedo,1993-10-19,206.601.789-74,17020-461,Cunha da Serra,GO,Brasil,F,+55 61 4785 5110,20660178974@exemplo.com.br,2025-10-09
47ae803d-bbce-4375-ba2d-943ff9059502,João Lucas Monteiro,1960-06-27,895.865.273-47,81720-421,Castro,RN,Brasil,F,+55 (051) 0127 4497,89586527347@exemplo.com.br,2025-10-02
a5fe0ecb-8c7c-47f5-8f2b-3e265089b757,Dr. Breno Jesus,1997-04-07,656.431.425-20,07724330,Garcia de Goiás,CE,Brasil,M,(071) 2846-8253,65643142520@exemplo.com.br,2024-11-04
b2a750c7-8f48-4db4-b52f-600b7aba118b,Luísa Casa Grande,1970-04-18,519.118.729-13,14546-039,Marques da Serra,PI,Brasil,F,(031) 0316 9846,51911872913@exemplo.com.br,2024-10-30
9ce91c64-f903-4400-913e-70a4449e8364,Luan Santos,2006-09-21,499.674.767-15,80286223,Vasconcelos,SE,Brasil,F,+55 (081) 8894 4398,49967476715@exemplo.com.br,2025-10-01
b0ccfaf4-e90d-4d82-8430-6984d3b6f78a,Manuella Camargo,2002-10-20,317.044.986-30,12044-790,Novais,RO,Brasil,M,+55 71 3076 1813,31704498630@exemplo.com.br,2024-10-03
5d597b39-9a15-4897-9bfb-8b311b97b15c,Kaique Mendonça,2006-07-17,083.746.455-29,84640-886,Campos,AL,Brasil,F,(041) 2778 2673,08374645529@exemplo.com.br,2025-04-04
9e3a141f-c48a-410e-9727-77a7dfee9dfc,Nicole Garcia,1980-02-19,262.183.777-20,99892-123,Fogaça,AP,Brasil,M,(031) 3639-8160,26218377720@exemplo.com.br,2024-06-24
88f96438-c08e-4fb7-a13e-59ea0800da50,Caleb da Cunha,1980-08-25,354.658.378-11,43486-919,Costa,GO,Brasil,M,+55 71 4158 0382,35465837811@exemplo.com.br,2025-08-16
51603c96-2ca6-409e-858c-2cfc75a484fe,Sr. Davi Lucas da Costa,1956-09-05,743.186.478-41,87957-184,Monteiro Alegre,MG,Brasil,M,+55 21 8329 5885,74318647841@exemplo.com.br,2024-04-19
884a2ecf-22d6-4e56-aa70-841f1b1220d5,Sra. Juliana Cavalcanti,2006-09-14,252.763.342-37,02820408,Silveira de Ramos,PB,Brasil,M,+55 11 6602-0939,25276334237@exemplo.com.br,2024-11-20
6ee18c55-c4bc-411b-98ef-3744a945143f,Cauê Teixeira,1987-07-10,882.973.627-66,09049-296,Cirino,RS,Brasil,F,+55 41 5868-8259,88297362766@exemplo.com.br,2024-09-25
2f348506-a3a7-4693-95bd-9d5c77f645fd,Gustavo Henrique Macedo,1955-03-13,028.768.868-12,28292784,Pereira de Cirino,MT,Brasil,M,+55 84 0249 8106,02876886812@exemplo.com.br,2025-02-12
08a61d0b-4302-4a89-abdb-83554403da80,Maria Fernanda Câmara,1941-05-10,007.334.388-28,97658-457,Barbosa de Minas,AL,Brasil,M,+55 (021) 8474 3818,00733438828@exemplo.com.br,2025-01-26
1cecca23-f3b0-4bd4-bab1-5f58926ef8c7,Hellena Rezende,1999-08-27,718.770.473-17,68085745,Novais,RJ,Brasil,M,+55 (031) 8385-5596,71877047317@exemplo.com.br,2024-06-06
088f4935-f050-47fd-b636-23d908164156,Hadassa Araújo,1954-04-18,451.603.117-96,66650179,Monteiro do Sul,RS,Brasil,F,21 6890-7254,45160311796@exemplo.com.br,2025-11-07
c479fe36-d528-4e95-a93a-fd3af1858665,Sofia Peixoto,1939-10-19,983.934.569-49,84325588,Rios,MT,Brasil,F,81 1503-5894,98393456949@exemplo.com.br,2024-04-11
5f37af21-15c2-4925-be38-2b47f2d7b5f8,João Felipe Sales,1935-02-22,627.085.256-74,48804895,Martins Paulista,PE,Brasil,F,81 0495-2421,62708525674@exemplo.com.br,2024-07-20
0c55c13c-881d-4924-928d-d7b9a1fb50da,Thiago Caldeira,1943-08-01,052.941.936-79,00671453,Silva,PI,Brasil,F,+55 (051) 8332-9152,05294193679@exemplo.com.br,2025-04-29
dde5e86f-2db2-4bfd-a1ec-52032791548b,Dr. Pedro Miguel da Rosa,1991-01-30,133.009.925-42,23572906,Montenegro,AP,Brasil,F,+55 (084) 1286 9981,13300992542@exemplo.com.br,2024-07-07
d589a90c-eda0-4401-9508-1ea0fb530514,Erick Moura,1970-12-23,045.956.842-81,55989351,Teixeira Verde,TO,Brasil,M,(051) 9114 2735,04595684281@exemplo.com.br,2023-11-23
52c0c38d-d2b6-43d1-a00e-c23c5dd9930b,Dr. Eduardo da Mata,1962-04-08,548.768.208-42,38856-270,Sampaio,BA,Brasil,F,(041) 6445-9424,54876820842@exemplo.com.br,2025-07-15
caf858d7-b316-4123-a95c-acd77389e168,Dra. Natália Araújo,2003-10-23,990.284.498-83,06683732,Nascimento do Amparo,PE,Brasil,F,21 2978-2778,99028449883@exemplo.com.br,2024-02-18
9a521ee7-5812-4f38-9fd5-a22bd0c117d9,Otto Pires,1987-07-02,035.318.323-60,16740042,da Mata,MT,Brasil,M,+55 84 0674-7572,03531832360@exemplo.com.br,2025-03-10
05121868-6fc2-4f1f-9261-ff9c9c6140a6,Ana Beatriz Pastor,1977-03-22,780.510.864-83,52324-820,Nascimento,PB,Brasil,M,+55 (051) 6379 3601,78051086483@exemplo.com.br,2024-06-11
bdb842b2-8a8e-4660-a805-88bf359f3084,Diego Casa Grande,1955-06-06,529.814.018-35,54440-370,Câmara de Barros,MS,Brasil,F,+55 84 7755-3349,52981401835@exemplo.com.br,2023-11-27
0f569e52-3a21-4aa5-8343-8b194d59f6c3,Emanuelly Melo,1942-07-31,607.874.243-15,71546973,Fernandes da Mata,RN,Brasil,F,(071) 4457-6942,60787424315@exemplo.com.br,2025-07-16
8e3d24e7-dee0-42b2-8ce9-8865c7750926,Hellena Oliveira,2002-10-19,685.759.910-70,89492076,Cavalcanti,PE,Brasil,F,0900 749 9775,68575991070@exemplo.com.br,2025-02-22
f10bc180-d07f-4b2a-8032-3405d14b0459,Murilo Vargas,1951-07-09,409.123.863-75,94822837,Sá,PI,Brasil,M,+55 11 1966-0693,40912386375@exemplo.com.br,2024-04-28
830fcceb-a85e-4011-8e50-80d2fd98fbd1,Ana Luiza Rezende,2007-05-15,643.356.258-05,72661966,das Neves,DF,Brasil,M,+55 31 7680-3503,64335625805@exemplo.com.br,2024-10-15
07317778-5248-4f20-8654-7cb61809256e,Leandro Guerra,1948-02-07,685.606.789-83,54720133,da Cunha do Sul,SP,Brasil,F,+55 (011) 8502-9430,68560678983@exemplo.com.br,2025-03-09
30512c6a-cf60-4fc6-950b-6e98fd5df76c,Alice Cunha,1967-07-06,675.786.645-85,91379-672,Macedo,PR,Brasil,F,(061) 9019 3638,67578664585@exemplo.com.br,2024-04-12
251bf231-167f-4915-a9dd-1b424c8fb1f8,Natália Costela,1967-06-06,864.466.438-64,60146-407,Freitas,GO,Brasil,F,+55 (084) 1521-9190,86446643864@exemplo.com.br,2025-01-05
72713f33-c6e8-4e59-904f-ed33dccb0832,Olívia da Rosa,1943-01-26,010.503.686-06,28178306,Lima de Machado,GO,Brasil,M,+55 21 9593 3328,01050368606@exemplo.com.br,2024-06-05
2123b451-b7ba-4173-8c4a-391ac059e4c9,Nina Azevedo,1965-06-27,921.299.475-70,68612-738,da Rosa Paulista,DF,Brasil,M,0500-651-9456,92129947570@exemplo.com.br,2024-02-12
689a5906-b2ea-4f89-a1ea-30848750ab0e,Julia Borges,1986-01-14,775.940.220-53,81182-138,Silveira das Flores,PI,Brasil,M,(061) 7135 5024,77594022053@exemplo.com.br,2025-10-28
0e79d72b-375d-4b50-8916-f2a32558cd3d,Rael Peixoto,2002-09-27,481.206.937-74,28281136,Câmara,RJ,Brasil,F,0300-144-9881,48120693774@exemplo.com.br,2025-05-04
4216523e-1759-49e0-9c6d-0748710d3b67,Isadora da Conceição,1950-04-29,025.632.194-97,32133338,Barros de Minas,BA,Brasil,M,61 6695 9852,02563219497@exemplo.com.br,2025-03-23
3477af02-794d-4f34-9dc6-08911f869b03,Enzo Gabriel Nascimento,1985-08-25,478.046.924-79,54496-569,Novaes do Norte,BA,Brasil,M,+55 41 5493 4264,47804692479@exemplo.com.br,2025-01-28
adccc5d2-ebd3-48b6-b1e9-245179887e67,Juan Cavalcante,1983-02-25,855.328.190-79,44020-031,Abreu de Minas,PA,Brasil,M,+55 41 8496-2092,85532819079@exemplo.com.br,2024-07-03
c5c3161b-9346-4cb8-99ad-1bfb6c6444f2,Maria Luiza Garcia,2002-09-08,597.053.794-49,91263-797,Moura,RN,Brasil,M,21 3672 9744,59705379449@exemplo.com.br,2024-11-30
ed82a403-b9da-4287-aab8-651572076eb5,Sofia Pires,1944-05-17,323.507.603-51,86257-157,Carvalho,AC,Brasil,M,71 9502 6038,32350760351@exemplo.com.br,2023-11-13
f2d530ec-95b2-4508-a55d-401601fec0d3,Dra. Zoe Aparecida,1991-05-21,443.956.769-81,75994-397,da Conceição Grande,SE,Brasil,M,(084) 3216 3565,44395676981@exemplo.com.br,2025-07-03
8c07280c-e647-408c-8fb2-20d829c5ba22,Luiza Garcia,1939-01-03,892.054.143-89,75046-889,Novaes,MS,Brasil,M,+55 41 5437-3032,89205414389@exemplo.com.br,2024-08-30
b7e56c10-6cbf-4147-82d3-edc34e524abc,Paulo Novaes,2003-08-05,881.243.467-40,93281967,Cassiano de da Mata,GO,Brasil,F,(061) 3511 5122,88124346740@exemplo.com.br,2025-02-14
914f2a50-556d-4684-9af3-be503d1427e2,Emanuella Campos,1987-10-28,927.546.979-32,47090966,da Mata,PA,Brasil,F,(084) 7697 6291,92754697932@exemplo.com.br,2024-08-10
8332805e-f0f6-4c40-95ae-9b5234972874,Bella Mendonça,1975-08-11,497.199.268-66,95949875,Nunes,TO,Brasil,M,(071) 7244-0846,49719926866@exemplo.com.br,2024-05-24
7a5e20dc-1d16-4419-b441-1913292a1860,Helena Peixoto,1980-02-13,683.726.232-70,27437-719,Fogaça,PB,Brasil,M,+55 81 1540-8985,68372623270@exemplo.com.br,2024-01-31
2e0cf5ba-7978-46aa-96a0-95fe533d4882,Maria Sophia Teixeira,1945-03-07,173.902.304-79,86361351,Gomes de Guerra,MA,Brasil,F,71 3809-8723,17390230479@exemplo.com.br,2025-02-15
b949c094-8896-4f4e-a497-8c6a244bfc69,Daniela Macedo,1940-04-19,408.392.380-32,71484-093,Fonseca,PE,Brasil,M,+55 (061) 3550-1230,40839238032@exemplo.com.br,2024-05-25
b80970d6-9bdb-4fba-965f-0226ebdf83ca,Esther Siqueira,1990-09-10,784.119.350-55,66892837,Silveira da Mata,ES,Brasil,F,+55 84 4262 4840,78411935055@exemplo.com.br,2025-09-18
666598fb-c778-4072-bdae-ce498fc64baf,Maria Liz Câmara,1991-03-31,005.183.034-53,82038415,Pimenta de Moreira,AL,Brasil,F,+55 71 4190 6538,00518303453@exemplo.com.br,2025-10-19
dfd449dd-9a1a-4004-8b49-81794a060374,Dra. Gabrielly da Rosa,1958-12-13,014.485.970-17,01939712,Silva do Galho,BA,Brasil,F,+55 (081) 0783 5166,01448597017@exemplo.com.br,2025-01-03
b45c249e-7554-4f94-8f74-3255f942a91e,Bento Moreira,2003-12-20,917.355.258-72,82896651,Brito,MT,Brasil,M,+55 81 6290 3327,91735525872@exemplo.com.br,2024-04-16
75c2ba15-bead-4d65-acf8-0a7d84a9f54f,Isabela Nunes,1998-12-23,224.412.347-10,09422-511,Garcia Grande,MA,Brasil,M,41 2220 1819,22441234710@exemplo.com.br,2023-12-06
20965915-f2da-4f12-b221-887d25383686,Agatha da Luz,1998-02-14,831.735.370-60,26614602,Camargo,RJ,Brasil,F,+55 51 8182 3515,83173537060@exemplo.com.br,2024-08-29
a2173e4e-3abc-4e27-88f1-72efac4482a6,Benjamim da Rosa,1947-12-02,130.241.089-30,26260964,Pinto do Oeste,AC,Brasil,M,0300 773 9152,13024108930@exemplo.com.br,2024-03-11
e37844d3-2fb7-447d-8a62-1cad0b0c081a,Ian Leão,1943-06-18,955.819.105-75,87952-756,Siqueira,RJ,Brasil,M,84 9502 8181,95581910575@exemplo.com.br,2024-04-02
f5f99934-033c-4974-9d13-342d5058b41c,Heloisa Porto,1992-01-08,639.177.193-97,29531356,Garcia da Mata,RO,Brasil,M,+55 (051) 4618-5235,63917719397@exemplo.com.br,2025-10-28
86aac6f5-480a-4e15-ba8d-bc819e414818,Thales Vargas,1990-06-29,025.033.850-84,53118858,Mendonça de Pires,PE,Brasil,M,(031) 0723 2286,02503385084@exemplo.com.br,2023-11-20
4b22fb2f-b809-4b99-921f-f770023a99ca,Maria Laura Jesus,1947-03-02,215.201.587-72,09091739,Gonçalves,SC,Brasil,M,+55 (061) 4564 5040,21520158772@exemplo.com.br,2025-08-20
924cb2cd-6d40-4182-a46f-92b891935435,Ana Liz Cunha,1978-06-01,049.918.921-85,44058051,Pacheco das Flores,MA,Brasil,F,+55 (021) 9803 9818,04991892185@exemplo.com.br,2025-06-22
12fa7e01-e996-478d-8b7c-4dfeff9c5c0e,Gabriel Casa Grande,1982-09-13,837.033.529-03,06763987,Cassiano Paulista,SE,Brasil,M,41 3015 5035,83703352903@exemplo.com.br,2024-01-07
0284b440-3ef8-4647-a2e9-6383b510c478,Bryan Casa Grande,1997-12-31,836.494.443-36,65904873,Cardoso,PI,Brasil,M,(061) 7748-5579,83649444336@exemplo.com.br,2025-05-18
